product_id,name,brand,price,type
p00902,Frank Body Original Face Scrub Pouch,Frank Body,4.95,Exfoliator
p00903,Origins Modern Friction™ Exfoliator 75ml,Origins,27.0,Exfoliator
p00904,L'Oréal Paris Smooth Sugars Clearing Sugar Scrub 50ml,L'Oréal Paris,7.99,Exfoliator
p00905,Frank Body Peppermint Scrub 200g,Frank Body,13.95,Exfoliator
p00906,Elizabeth Arden Visible Difference Skin Balancing Exfoliating Cleanser (125ml),Elizabeth Arden,18.0,Exfoliator
p00907,Sanctuary Spa Complexion Perfecting Radiance Mini Exfoliator 15ml,Sanctuary Spa,2.99,Exfoliator
p00908,ELEMIS Superfood Blackcurrant Jelly Exfoliator 50ml,ELEMIS,28.0,Exfoliator
p00909,DECLÉOR Phytopeel - Natural Exfoliating Cream (50ml),DECLÉOR,23.8,Exfoliator
p00910,Frank Body Lip Scrub 15ml,Frank Body,8.95,Exfoliator
p00911,NIP+FAB Glycolic Fix Exfoliating Mask 18g,NIP+FAB,7.0,Exfoliator
p00912,NYX Professional Makeup This is Everything Lip Scrub,NYX Professional Makeup,6.0,Exfoliator
p00913,Garnier Pure Active Daily Energising Gel Scrub for Oily Skin 150ml,Garnier,4.99,Exfoliator
p00914,DECLÉOR 1000 Grain Body Exfoliator (200ml),DECLÉOR,21.0,Exfoliator
p00915,Frank Body Cacao Coffee Scrub 200g,Frank Body,13.95,Exfoliator
p00916,L'Oréal Paris Smooth Sugars Glowing Sugar Scrub 50ml,L'Oréal Paris,7.99,Exfoliator
p00917,Mama Mio The Tummy Rub Scrub 180ml,Mama Mio,18.0,Exfoliator
p00918,Lancôme Confort Hydrating Gentle Sugar Scrub 100ml,Lancôme,27.45,Exfoliator
p00919,Sukin Energising Body Scrub with Coffee and Coconut 200ml,Sukin,11.95,Exfoliator
p00920,benefit Smooth It Off 2-in-1 Facial Cleansing Exfoliator ,benefit,21.5,Exfoliator
p00921,bareMinerals Poreless Exfoliating Essence 150ml,bareMinerals,22.0,Exfoliator
p00922,Frank Body Creamy Face Scrub 125ml,Frank Body,15.95,Exfoliator
p00923,Gallinée Prebiotic Face Mask and Scrub 100ml,Gallinée,15.3,Exfoliator
p00924,Dr Brandt Microdermabrasion Skin Exfoliant (60g),Dr Brandt,64.0,Exfoliator
p00925,Filorga Scrub and Mask 55ml,Filorga,44.0,Exfoliator
p00926,Sanctuary Spa Complexion Perfecting Radiance Exfoliator 100ml,Sanctuary Spa,10.0,Exfoliator
p00927,Indeed Labs Exfoliator II 75g,Indeed Labs,24.99,Exfoliator
p00928,The Ritual of Namasté Skin Brightening Face Exfoliator,Rituals,12.9,Exfoliator
p00929,Natio Gentle Facial Scrub (100g),Natio,10.0,Exfoliator
p00930,NUXE Fondant Body Scrub (200ml),NUXE,18.5,Exfoliator
p00931,DHC Facial Scrub (100g),DHC,16.0,Exfoliator
p00932,L'Oréal Paris Smooth Sugar Wake-Up Coffee Face and Lip Scrub 50ml,L'Oréal Paris,9.99,Exfoliator
p00933,Oh K! Chok Chok Shimmer Face Scrub,Oh K!,10.0,Exfoliator
p00934,Holika Holika Pig Nose Clear Blackhead Cleansing Sugar Scrub,Holika Holika,9.95,Exfoliator
p00935,MAC Mineralize Volcanic Ash Exfoliator,MAC,23.0,Exfoliator
p00936,L'Oréal Paris Smooth Sugars Nourishing Sugar Scrub 50ml,L'Oréal Paris,7.99,Exfoliator
p00937,Natio Dual Action Cleanser And Exfoliator (100g),Natio,12.0,Exfoliator
p00938,Polaar Arctic Cotton Gentle Scrub 50ml,Polaar,25.0,Exfoliator
p00939,Löwengrip Purify my Skin Facial Scrub 75ml,Löwengrip,18.0,Exfoliator
p00940,ilapothecary Powerful Purifying Face Scrub 50g,ilapothecary,27.0,Exfoliator
p00941,Chantecaille Hibiscus and Bamboo Exfoliating Cream,Chantecaille,73.0,Exfoliator
p00942,Avant Skincare Velvet Perfecting Rose Sugar Lip Scrub 10ml,Avant Skincare,58.0,Exfoliator
p00943,Löwengrip Advanced Skin Care Cell Renewal Facial Exfoliant 75ml,Löwengrip,43.0,Exfoliator
p00944,Talika Skintelligence Hydra Face Gentle Scrub 50ml,Talika,27.9,Exfoliator
p00945,INIKA Phytofuse Renew Caviar Lime Exfoliator,INIKA,33.0,Exfoliator
p00946,Westlab Epsom Salt 1kg,Westlab,3.33,Bath Salts
p00947,Westlab Epsom Salt 5kg,Westlab,14.99,Bath Salts
p00948,Westlab Dead Sea Salt 1kg,Westlab,3.33,Bath Salts
p00949,Westlab Dead Sea Salt 5kg,Westlab,14.99,Bath Salts
p00950,Westlab Epsom Salt 2kg,Westlab,5.33,Bath Salts
p00951,Westlab Sleep Bathing Salts 1kg,Westlab,6.99,Bath Salts
p00952,Westlab Himalayan Salt 1kg,Westlab,3.33,Bath Salts
p00953,Westlab Recover Bathing Salts 1kg,Westlab,6.99,Bath Salts
p00954,Westlab Mindful Bathing Salts 1kg,Westlab,6.99,Bath Salts
p00955,Westlab Reviving Epsom Salt Bath Fizzer,Westlab,3.49,Bath Salts
p00956,Westlab Relaxing Dead Sea Salt Bath Fizzer,Westlab,3.49,Bath Salts
p00957,Westlab Cleanse Bathing Salts 1kg,Westlab,6.99,Bath Salts
p00958,Bubble T Summer Fruits Tea Bath Bomb Fizzers (10 x 8g),Bubble,5.99,Bath Salts
p00959,Bubble T Bath Fizzer - Hibiscus & Acai Berry Tea 180g,Bubble,3.0,Bath Salts
p00960,Westlab Himalayan Salt 5kg,Westlab,14.99,Bath Salts
p00961,Westlab Cleansing Himalayan Salt Bath Fizzer,Westlab,3.49,Bath Salts
p00962,AHAVA Liquid Dead Sea Salt 200ml,AHAVA,19.99,Bath Salts
p00963,Sea Magik Salted Turmeric Serenity Salts 1kg,Sea Magik,8.99,Bath Salts
p00964,Sanctuary Spa Exquisite Bath Salts (Rose Radiance) 350g,Sanctuary Spa,16.0,Bath Salts
p00965,Sea Magik Himalayan Spa Salts 1kg,Sea Magik,5.99,Bath Salts
p00966,Bubble T Bath Salts Moroccan Mint Tea 500g,Bubble,4.99,Bath Salts
p00967,Bubble T Bath Salts Hibiscus & Acai Berry Tea 500g,Bubble,4.99,Bath Salts
p00968,Ortigia Fico d'India Bath Salts (500g),Ortigia,22.0,Bath Salts
p00969,Sea Magik Epsom Spa Salts 1kg,Sea Magik,5.99,Bath Salts
p00970,Sea Magik Activated Charcoal Salts 1kg,Sea Magik,8.99,Bath Salts
p00971,Sea Magik Epsom Spa Salts 5kg,Sea Magik,19.95,Bath Salts
p00972,Spa Magik Organiks Sleep Therapy Deep Sleep Lavender Bath Salts,Spa Magik,12.5,Bath Salts
p00973,Cowshed SLEEP Calming Bath Salts,Cowshed,18.0,Bath Salts
p00974,Mauli Himalayan Healing Salts 460g,Mauli,42.0,Bath Salts
p00975,Spa Magik Organiks Muscle Therapy Ache Away Eucalyptus Bath Salts,Spa Magik,12.5,Bath Salts
p00976,L:A BRUKET No. 090 Sea Salt Bath Salt 300g,L:A BRUKET,6.0,Bath Salts
p00977,AHAVA Natural Dead Sea Bath Salts,AHAVA,6.49,Bath Salts
p00978,"L:A BRUKET Marigold, Orange and Geranium Sea Salt Bath 450g",L:A BRUKET,23.0,Bath Salts
p00979,Bubble T Bath Salts Lemongrass & Green Tea 500g,Bubble,4.99,Bath Salts
p00980,ila-spa Bath Salts for Cleansing 500g,ila-spa,39.2,Bath Salts
p00981,Sea Magik Himalayan Spa Salts 5kg,Sea Magik,19.95,Bath Salts
p00982,Westlab Cleansing Shower Wash with Pure Himalayan Salt Minerals 400ml,Westlab,1.99,Body Wash
p00983,Westlab Reviving Shower Wash with Pure Epsom Salt Minerals 400ml,Westlab,1.99,Body Wash
p00984,AMELIORATE Nourishing Body Wash 200ml,AMELIORATE,10.5,Body Wash
p00985,Bulldog Lemon & Bergamot Shower Gel 500ml,Bulldog,3.38,Body Wash
p00986,Molton Brown Coastal Cypress & Sea Fennel Bath and Shower Gel 300ml,Molton Brown,22.0,Body Wash
p00987,Molton Brown Black Peppercorn Body Wash 300ml,Molton Brown,22.0,Body Wash
p00988,Bulldog Peppermint & Eucalyptus Shower Gel 500ml,Bulldog,3.38,Body Wash
p00989,Molton Brown Delicious Rhubarb and Rose Bath and Shower Gel (300ml),Molton Brown,22.0,Body Wash
p00990,Elizabeth Arden White Tea Shower Gel 400ml,Elizabeth Arden,13.0,Body Wash
p00991,Bulldog Original Shower Gel 500ml,Bulldog,3.38,Body Wash
p00992,L'Oréal Paris Men Expert Total Clean Shower Gel 300ml,L'Oréal Paris,2.99,Body Wash
p00993,Molton Brown Fiery Pink Bath and Shower Gel 300ml,Molton Brown,22.0,Body Wash
p00994,Jo Malone London Lime Basil and Mandarin Soap 100g,Jo Malone London,16.0,Body Wash
p00995,ESPA Bergamot and Jasmine Bath and Shower Gel 250ml,ESPA,19.0,Body Wash
p00996,Molton Brown Orange & Bergamot Bath and Shower Gel,Molton Brown,22.0,Body Wash
p00997,Sanctuary Spa Classic Body Wash 250ml,Sanctuary Spa,6.0,Body Wash
p00998,Sukin Botanical Body Wash (500ml),Sukin,9.95,Body Wash
p00999,Molton Brown Russian Leather Bath & Shower Gel 300ml,Molton Brown,22.0,Body Wash
p01000,Burt's Bees Baby Bee Shampoo & Body Wash (236ml),Burt's Bees,8.49,Body Wash
p01001,Bulldog Black Pepper & Vetiver Shower Gel 500ml,Bulldog,3.38,Body Wash
p01002,Rituals The Ritual of Sakura Foaming Shower Gel (200ml),Rituals,8.5,Body Wash
p01003,Molton Brown Jasmine & Sun Rose Bath & Shower Gel,Molton Brown,22.0,Body Wash
p01004,Molton Brown Ylang-Ylang Bath and Shower Gel 300ml,Molton Brown,22.0,Body Wash
p01005,Bioderma Atoderm Shower Gel 1L,Bioderma,13.5,Body Wash
p01006,Molton Brown Tobacco Absolute Bath and Shower Gel (300ml),Molton Brown,22.0,Body Wash
p01007,La Roche-Posay Lipikar Syndet AP(+) Shower Gel 400ml,La Roche-Posay,16.5,Body Wash
p01008,DECLÉOR Luxury Size Neroli Shower Gel 400ml,DECLÉOR,17.5,Body Wash
p01009,Bondi Sands Body Wash - Coconut 500ml,Bondi Sands,7.99,Body Wash
p01010,Molton Brown Eucalyptus Body Wash,Molton Brown,22.0,Body Wash
p01011,Molton Brown Oudh Accord and Gold Body Wash (300ml),Molton Brown,24.0,Body Wash
p01012,Bloom & Blossom George's Candy Floss & Marshmallow Handwash,Bloom & Blossom,3.19,Body Wash
p01013,L'Oréal Paris Men Expert Hydra Power Shower Gel 300ml,L'Oréal Paris,2.99,Body Wash
p01014,Jo Malone London Lime Basil and Mandarin Body and Hand Wash 100ml,Jo Malone London,16.0,Body Wash
p01015,Jo Malone London Lime Basil and Mandarin Body and Hand Wash 250ml,Jo Malone London,32.0,Body Wash
p01016,Aveeno Baby Daily Care Baby Gentle Wash 500ml,Aveeno,6.0,Body Wash
p01017,L'Oréal Paris Men Expert Clean Power Shower Gel 300ml,L'Oréal Paris,2.99,Body Wash
p01018,Weleda Baby Calendula Shampoo and Body Wash (200ml),Weleda,7.95,Body Wash
p01019,Bioderma Pigmentbio Brightening Face and Body Cleanser 200ml,Bioderma,15.0,Body Wash
p01020,Aveeno Daily Moisturising Yogurt Body Wash Vanilla & Oat Scented 300ml,Aveeno,7.82,Body Wash
p01021,Rituals The Ritual of Ayurveda Foaming Shower Gel 200ml,Rituals,8.5,Body Wash
p01022,Bioderma Atoderm Shower Oil 200ml,Bioderma,9.0,Body Wash
p01023,Aveeno Baby Daily Care Hair & Body Wash 500ml,Aveeno,7.99,Body Wash
p01024,Rituals The Ritual of Ayurveda Shower Oil 200ml,Rituals,8.5,Body Wash
p01025,L'Oréal Paris Men Expert Cool Power Shower Gel 300ml,L'Oréal Paris,2.99,Body Wash
p01026,Molton Brown Vetiver & Grapefruit Bath and Shower Gel 300ml,Molton Brown,22.0,Body Wash
p01027,Jo Malone London Pomegranate Noir Body and Hand Wash 100ml,Jo Malone London,16.0,Body Wash
p01028,Jo Malone London Pomegranate Noir Body and Hand Wash 250ml,Jo Malone London,32.0,Body Wash
p01029,Sanctuary Spa Body Wash 75ml,Sanctuary Spa,2.5,Body Wash
p01030,Shea Moisture African Black Soap Soothing Body Wash 384ml,Shea Moisture,11.99,Body Wash
p01031,Jo Malone London Peony and Blush Suede Body and Hand Wash 250ml,Jo Malone London,32.0,Body Wash
p01032,REN Moroccan Rose Otto Body Wash,REN,20.0,Body Wash
p01033,L'Oréal Paris Men Expert Hydra Energetic Shower Gel 300ml,L'Oréal Paris,2.99,Body Wash
p01034,ManCave Cedarwood Shower Gel 200ml,ManCave,3.0,Body Wash
p01035,Aveeno Skin Relief Moisturising Body Wash 500ml,Aveeno,9.99,Body Wash
p01036,Bloom and Blossom The Very Hungry Caterpillar Baby Hair & Body Wash 200ml,Bloom,3.99,Body Wash
p01037,Rituals The Ritual of Happy Buddha Shower Oil 200ml,Rituals,8.5,Body Wash
p01038,Sanctuary Spa Classic 12 Hour Shower Cream 250ml,Sanctuary Spa,6.5,Body Wash
p01039,Aveeno Daily Moisturising Body Wash 300ml,Aveeno,6.99,Body Wash
p01040,DECLÉOR Luxury Size Lavender Shower Gel 400ml,DECLÉOR,17.5,Body Wash
p01041,Pai Skincare Gentle Genius Camellia and Bergamot Body Wash 200ml,Pai Skincare,18.0,Body Wash
p01042,REN Clean Skincare Atlantic Kelp and Magnesium Anti-Fatigue Body Wash 300ml - Ocean Plastic,REN,22.0,Body Wash
p01043,AMELIORATE Nourishing Body Wash 60ml,AMELIORATE,5.0,Body Wash
p01044,Bloom & Blossom James' Sweet Peach Handwash,Bloom & Blossom,3.19,Body Wash
p01045,Bioderma Atoderm Intensive Foaming Gel 500ml,Bioderma,12.8,Body Wash
p01046,Aesop Animal Body Wash 500ml,Aesop,27.0,Body Wash
p01047,ESPA Energising Bath and Shower Gel 250ml,ESPA,22.0,Body Wash
p01048,Molton Brown Bushukan Bath and Shower Gel,Molton Brown,22.0,Body Wash
p01049,JASON Soothing Aloe Vera Body Wash 887ml,JASON,8.24,Body Wash
p01050,DECLÉOR Luxury Size Rose Shower Gel 400ml,DECLÉOR,17.5,Body Wash
p01051,NEOM Tranquillity Body & Hand Wash 250ml,NEOM,18.0,Body Wash
p01052,Aveeno Baby Dermexa Moisturising Wash 300ml,Aveeno,9.99,Body Wash
p01053,ManCave Lemon and Oak Shower Gel 200ml,ManCave,3.0,Body Wash
p01054,Shea Moisture 100% Virgin Coconut Oil Daily Hydration Body Wash 384ml,Shea Moisture,10.99,Body Wash
p01055,JASON Purifying Tea Tree Body Wash 887ml,JASON,10.99,Body Wash
p01056,Molton Brown Milk Musk Bath and Shower Gel 300ml,Molton Brown,22.0,Body Wash
p01057,Molton Brown Flora Luminare Bath & Shower Gel 300ml,Molton Brown,22.0,Body Wash
p01058,Weleda Limted Edition Forest Harmony Shower Wash 200ml,Weleda,7.95,Body Wash
p01059,Shea Moisture Coconut & Hibiscus Illuminating Body Wash 384ml,Shea Moisture,10.99,Body Wash
p01060,Sol de Janeiro Coco Cabana Shower Gel 90ml,Sol de Janeiro,10.0,Body Wash
p01061,Aromatherapy Associates De-Stress Shower Oil 250ml,Aromatherapy Associates,26.0,Body Wash
p01062,Australian Bodycare Body Wash 500ml,Australian Bodycare,17.99,Body Wash
p01063,Rituals The Ritual of Karma Shower Oil 200ml,Rituals,8.5,Body Wash
p01064,OUAI Body Cleanser 300ml,OUAI,24.0,Body Wash
p01065,Aromatherapy Associates Rose Shower Oil 250ml,Aromatherapy Associates,26.0,Body Wash
p01066,Sukin Botanical Lime & Coconut Body Wash 500ml,Sukin,9.95,Body Wash
p01067,Sol de Janeiro Coco Cabana Shower Gel 385ml,Sol de Janeiro,22.0,Body Wash
p01068,Bubble T Shower Gel - Lemongrass & Green Tea 200ml,Bubble,3.0,Body Wash
p01069,L:A BRUKET No. 104 Hand & Body Wash 450ml - Bergamot/Patchouli,L:A BRUKET,27.5,Body Wash
p01070,JASON Glowing Apricot Body Wash 887ml,JASON,10.99,Body Wash
p01071,Elizabeth Arden Green Tea Bath & Shower Gel (200ml),Elizabeth Arden,12.0,Body Wash
p01072,Jo Malone London Myrrh and Tonka Shower Oil 250ml,Jo Malone London,40.0,Body Wash
p01073,Elemis Skin Nourishing Shower Cream 300ml,Elemis,28.0,Body Wash
p01074,Caudalie Soleil des Vignes Shower Gel 200ml,Caudalie,9.0,Body Wash
p01075,Weleda Wild Rose Creamy Body Wash (200ml),Weleda,7.95,Body Wash
p01076,NUXE Rêve de Miel Face and Body Ultra-Rich Cleansing Gel (400ml),NUXE,19.5,Body Wash
p01077,Caudalie Thé des Vignes Shower Gel 200ml,Caudalie,9.0,Body Wash
p01078,L:A BRUKET No. 094 Hand & Body Wash 450ml - Sage/Rosemary/Lavender,L:A BRUKET,27.5,Body Wash
p01079,Elemental Herbology Neroli and Rose Damask Body Wash,Elemental Herbology,12.0,Body Wash
p01080,Aromatherapy Associates Revive Shower Oil 250ml,Aromatherapy Associates,26.0,Body Wash
p01081,Elemis Frangipani Monoi Shower Cream 200ml,Elemis,28.0,Body Wash
p01082,Caudalie Thé des Vignes Shower Gel 100ml,Caudalie,4.5,Body Wash
p01083,NUXE Fondant Shower Gel (200ml),NUXE,10.5,Body Wash
p01084,philosophy Amazing Grace Shower Gel 480ml,philosophy,19.5,Body Wash
p01085,this works Deep Sleep Shower Gel (250ml),This Works,18.0,Body Wash
p01086,Laura Mercier Crème Brûlée Crème Body Wash 200ml,Laura Mercier,33.0,Body Wash
p01087,Bubble T Ice Tea Shower Gel Peach 200ml,Bubble,3.99,Body Wash
p01088,L:A BRUKET No. 069 Hand & Body Wash 450ml - Lemongrass,L:A BRUKET,27.5,Body Wash
p01089,Aromatherapy Associates Relax Body Wash 250ml,Aromatherapy Associates,22.0,Body Wash
p01090,ManCave Sensitive Body Wash 200ml,ManCave,2.99,Body Wash
p01091,Laura Mercier Almond Coconut Body Wash 200ml,Laura Mercier,33.0,Body Wash
p01092,Shea Moisture African Water Mint & Ginger Detox Body Wash 384ml,Shea Moisture,10.99,Body Wash
p01093,Caudalie Rose de Vigne Shower Gel 200ml,Caudalie,9.0,Body Wash
p01094,Weleda Kids 2 in 1 Wash 150ml - Happy Orange,Weleda,5.95,Body Wash
p01095,Bubble T Shower Gel - Hibiscus & Acai Berry Tea 200ml,Bubble,3.0,Body Wash
p01096,Bubble T X Pantone Pink Grapefruit & Peony Shower Gel 200ml,Bubble,3.99,Body Wash
p01097,Cowshed RELAX Calming Bath & Shower Gel 300ml,Cowshed,20.0,Body Wash
p01098,Balance Me Super Moisurising Body Wash 250ml,Balance Me,10.8,Body Wash
p01099,Sea Magik Bath Shower Gel 350ml,Sea Magik,7.35,Body Wash
p01100,SVR Topialyse All-Over Gentle Wash-Off Cleanser -  50ml,SVR,3.0,Body Wash
p01101,Rituals The Ritual of Karma Foaming Shower Gel,Rituals,8.5,Body Wash
p01102,APIVITA Pure Jasmine Mini Shower Gel with Essential Oils 75ml,APIVITA,5.22,Body Wash
p01103,Bubble T Ice Tea Shower Gel Mango 200ml,Bubble,3.99,Body Wash
p01104,Caudalie Fleur de Vigne Shower Gel 100ml,Caudalie,4.5,Body Wash
p01105,Sanctuary Spa Sleep Drift-Off Bath Soak 500ml,Sanctuary Spa,8.0,Bath Oil
p01106,Neom Perfect Night's Sleep Bath & Shower Oil (10ml),Neom,8.0,Bath Oil
p01107,Sanctuary Spa Foaming Bath Soak 75ml,Sanctuary Spa,3.0,Bath Oil
p01108,Aromatherapy Associates Relax Deep Relax Bath & Shower Oil (55ml),Aromatherapy Associates,49.0,Bath Oil
p01109,Weleda Citrus Refreshing Bath Milk (200ml),Weleda,14.95,Bath Oil
p01110,Burt's Bees Baby Bee Bubble Bath (350ml),Burt's Bees,11.49,Bath Oil
p01111,Neal's Yard Remedies Aromatic Foaming Bath 200ml,Neal's Yard Remedies,15.5,Bath Oil
p01112,Weleda Lavender Relaxing Bath Milk (200ml),Weleda,14.95,Bath Oil
p01113,Sanctuary Spa Precious Bath Elixir (Rose Radiance),Sanctuary Spa,12.0,Bath Oil
p01114,Neal's Yard Remedies Soothing Bath Oil 100ml,Neal's Yard Remedies,15.0,Bath Oil
p01115,Neal's Yard Remedies Seaweed and Arnica Foaming Bath 200ml,Neal's Yard Remedies,15.5,Bath Oil
p01116,Aromatherapy Associates De-Stress Muscle Bath & Shower Oil (55ml),Aromatherapy Associates,47.0,Bath Oil
p01117,Weleda Rosemary Invigorating Bath Milk (200ml),Weleda,14.95,Bath Oil
p01118,Molton Brown Jasmine & Sun Rose Bathing Oil 200ml,Molton Brown,40.0,Bath Oil
p01119,Aromatherapy Associates Revive Morning Bath & Shower Oil (55ml),Aromatherapy Associates,48.0,Bath Oil
p01120,Aromatherapy Associates De-Stress Mind Bath & Shower Oil (55ml),Aromatherapy Associates,48.0,Bath Oil
p01121,Aromatherapy Associates Support Equilibrium Bath & Shower Oil (55ml),Aromatherapy Associates,48.0,Bath Oil
p01122,Molton Brown Orange and Bergamot Radiant Body Oil 100ml,Molton Brown,40.0,Bath Oil
p01123,REN Moroccan Rose Otto Bath Oil,REN,32.0,Bath Oil
p01124,Aromatherapy Associates Support Breathe Bath & Shower Oil (55ml),Aromatherapy Associates,47.0,Bath Oil
p01125,Natio Wellness Shower & Bath Gel (275ml),Natio,8.8,Bath Oil
p01126,ilapothecary Beat the Blues Bath and Shower Oil 150ml,ilapothecary,29.0,Bath Oil
p01127,Aromatherapy Associates Revive Evening Bath & Shower Oil 55ml,Aromatherapy Associates,49.0,Bath Oil
p01128,Aromatherapy Associates Inner Strength Bath & Shower Oil (55ml),Aromatherapy Associates,49.0,Bath Oil
p01129,Molton Brown Orange and Bergamot Radiant Bathing Oil 200ml,Molton Brown,40.0,Bath Oil
p01130,Aromatherapy Associates Revive Evening Bath & Shower Oil (55ml),Aromatherapy Associates,49.0,Bath Oil
p01131,ilapothecary Magnesium and Amethyst Deep Relax Bath Soak 400ml,ilapothecary,50.0,Bath Oil
p01132,Little Butterfly London Floating on Clouds Bedtime Bath Milk 250ml,Little Butterfly London,25.5,Bath Oil
p01133,Elemis Life Elixirs Embrace Bath and Shower Elixir 100ml,Elemis,55.0,Bath Oil
p01134,Love Boo Splendidly Soothing Bath Soak (250ml),Love Boo,10.99,Bath Oil
p01135,Elemis Life Elixirs Fortitude Bath and Shower Elixir 100ml,Elemis,55.0,Bath Oil
p01136,Connock London Kukui Oil Soothing Bath & Shower Oil 200ml,Connock London,36.0,Bath Oil
p01137,Weleda Baby Calendula Cream Bath (200ml),Weleda,13.95,Bath Oil
